route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
614,0000000022025061320250909,0004310302025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000022025061320250909,0004310312025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
396,0000000022025061320250909,0004310322025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000092025061320250909,0004310332025061320250909,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022025061320250909,0004310342025061320250909,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022025061320250909,0004310382025061320250909,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022025061320250909,0004310402025061320250909,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022025061320250909,0004310422025061320250909,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022025061320250909,0004310502025061320250909,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022025061320250909,0004310612025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310652025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310662025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310672025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310712025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310762025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310772025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310782025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310792025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310802025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022025061320250909,0004310872025061320250909,Cortesano,1,D565_T0360_Ritorno_sub2,1
614,0000000022025061320250909,0004311452025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
623,0000000022025061320250909,0004311462025061320250909,Piazza Dante "Dogana",0,D776_T3210d_Circolare_sub2,1
396,0000000022025061320250909,0004311482025061320250909,Cortesano,1,D540_T0320_Ritorno_sub2,1
400,0000000022025061320250909,0004311562025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
402,0000000022025061320250909,0004311812025061320250909,Canova Paludi,1,D641_T0706a_Ritorno_sub1,1
406,0000000022025061320250909,0004311842025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311852025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311862025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311882025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311892025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311902025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311912025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311922025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311932025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311942025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311952025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311962025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311972025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311982025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004311992025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004312122025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
408,0000000022025061320250909,0004312242025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312252025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312262025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312302025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312312025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312322025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312332025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312342025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312352025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312362025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312372025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312382025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312392025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312402025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312412025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312422025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312432025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312442025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312452025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000000022025061320250909,0004312462025061320250909,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
400,0000000092025061320250909,0004312712025061320250909,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
614,0000000022025061320250909,0004312862025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312872025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312882025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312892025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312902025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312912025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312922025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312932025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312942025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312952025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312962025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004312972025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004313092025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004313102025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
614,0000000022025061320250909,0004313342025061320250909,Piazza Dante "Stazione Fs",0,D771_T3032b_Circolare_(giro_lungo)_sub2,1
541,0000000092025061320250909,0004313392025061320250909,Piazza Dante "Dogana",1,D615_T0618a_Ritorno_sub2,1
411,0000000022025061320250909,0004313452025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000000022025061320250909,0004313472025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
531,0000001402025061320250909,0004313542025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313552025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004313562025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313572025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004313582025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313592025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313602025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313612025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313622025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313632025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313642025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313652025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313662025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313672025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313682025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313692025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313702025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313712025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313722025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313732025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313742025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313752025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313762025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313772025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313782025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313792025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313802025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313812025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313822025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313832025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313842025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313852025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313862025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313872025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313882025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313892025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313902025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313912025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313922025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313932025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313942025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313952025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000000012025061320250909,0004313962025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313972025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313982025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004313992025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004314002025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004314012025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004314022025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004314032025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004314042025061320250909,Funivia-Staz. di Monte-Sardagna,0,,1
531,0000001402025061320250909,0004314052025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314062025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314072025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314082025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314092025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314102025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314112025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314122025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314132025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314142025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314152025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314162025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314172025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314182025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314192025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314202025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314212025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314222025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314232025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314242025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314252025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314262025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314272025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314282025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314292025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314302025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314312025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314322025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314332025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314342025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314352025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314362025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314372025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314382025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314392025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314402025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314412025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314422025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012025061320250909,0004314432025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314442025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314452025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314462025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314472025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314482025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314492025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314502025061320250909,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402025061320250909,0004314512025061320250909,Funivia-Staz. di Valle-Trento,1,,1
396,0000000022025061320250909,0004314522025061320250909,Cortesano,1,D553_T0338_Ritorno_sub1,1
541,0000000092025061320250909,0004314812025061320250909,Gabbiolo Capolinea,0,D636_T0659_Andata_sub1,1
536,0000000092025061320250909,0004314822025061320250909,Sopramonte Piazza Oveno,0,D523_T0159a_Andata_(via_Cadine)_sub2,1
536,0000000092025061320250909,0004314832025061320250909,Piazza Dante "Pal. Regione",1,D521_T0156_Ritorno_sub2,1
536,0000000252025061320250909,0004314842025061320250909,Piazza Dante "Pal. Regione",1,D521_T0156_Ritorno_sub2,1
404,0000000022025061320250909,0004314882025061320250909,Mattarello Sud,0,D677_T0897_Andata_BASSA_sub1,1
404,0000000022025061320250909,0004315072025061320250909,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000022025061320250909,0004315482025061320250909,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000022025061320250909,0004315902025061320250909,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000022025061320250909,0004316132025061320250909,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
396,0000000022025061320250909,0004316212025061320250909,Conci "Villazzano 3",0,D149_F0311a_Andata_sub2,1
396,0000000022025061320250909,0004316242025061320250909,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000022025061320250909,0004316252025061320250909,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000022025061320250909,0004316262025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316272025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316352025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642025061320250909,0004316382025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642025061320250909,0004316402025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316432025061320250909,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000022025061320250909,0004316452025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316462025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316472025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316482025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316542025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316552025061320250909,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022025061320250909,0004316562025061320250909,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000022025061320250909,0004316572025061320250909,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000022025061320250909,0004316722025061320250909,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004316852025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004316892025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004316922025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004316932025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004316962025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004316992025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317012025061320250909,Gardolo "Materna Paludi",1,D648_T0714_Ritorno_sub1,1
402,0000000022025061320250909,0004317022025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317032025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317042025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317052025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317082025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317132025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317162025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022025061320250909,0004317182025061320250909,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
535,0000000552025061320250909,0004317202025061320250909,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
400,0000000092025061320250909,0004317252025061320250909,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
538,0000000022025061320250909,0004317352025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317362025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317372025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317382025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317392025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317402025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317412025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092025061320250909,0004317422025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317432025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317442025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317452025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317462025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092025061320250909,0004317472025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317482025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317492025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317502025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317512025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317522025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317532025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317542025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317552025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317562025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317572025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317582025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317592025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317602025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317612025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022025061320250909,0004317622025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092025061320250909,0004317632025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092025061320250909,0004317642025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092025061320250909,0004317652025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252025061320250909,0004317672025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252025061320250909,0004317682025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252025061320250909,0004317692025061320250909,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
